hour,machine_id,avg_temperature,min_temperature,max_temperature,avg_pressure,pressure_min,pressure_max,avg_vibration,vibration_min,vibration_max,total_checks,defect_count,defect_rate
2025-03-06 07:00:00,9,80.77,80.77,80.77,1.7,1.7,1.7,30.85,30.85,30.85,0,0,0
2025-03-06 08:00:00,1,70.46000000000001,66.31,74.61,2.5949999999999998,2.03,3.16,49.64,44.29,54.99,0,0,0
2025-03-06 08:00:00,10,76.10333333333334,67.2,89.89,2.473333333333333,1.78,3.17,51.95333333333334,47.21,55.34,0,0,0
2025-03-06 08:00:00,11,65.86,65.86,65.86,4.31,4.31,4.31,31.57,31.57,31.57,0,0,0
2025-03-06 08:00:00,14,65.755,51.37,80.14,3.665,3.15,4.18,70.3,52.35,88.25,0,0,0
2025-03-06 08:00:00,16,86.1,84.43,87.77,3.765,2.7,4.83,69.49000000000001,66.56,72.42,0,0,0
2025-03-06 08:00:00,17,78.07000000000001,68.1,96.93,2.3333333333333335,1.19,3.16,40.04,18.59,52.12,0,0,0
2025-03-06 08:00:00,18,69.78,69.78,69.78,1.13,1.13,1.13,51.12,51.12,51.12,0,0,0
2025-03-06 08:00:00,2,69.07,69.07,69.07,4.74,4.74,4.74,59.3,59.3,59.3,0,0,0
2025-03-06 08:00:00,20,82.5,79.69,85.31,2.91,1.53,4.29,37.725,28.13,47.32,0,0,0
2025-03-06 08:00:00,24,66.45,66.45,66.45,2.28,2.28,2.28,34.93,34.93,34.93,0,0,0
2025-03-06 08:00:00,25,62.27,62.27,62.27,1.86,1.86,1.86,54.75,54.75,54.75,0,0,0
2025-03-06 08:00:00,26,73.19,73.19,73.19,1.17,1.17,1.17,36.32,36.32,36.32,0,0,0
2025-03-06 08:00:00,27,83.71000000000001,78.49,88.93,3.345,3.22,3.47,63.144999999999996,51.29,75.0,0,0,0
2025-03-06 08:00:00,28,99.18,99.18,99.18,4.74,4.74,4.74,72.38,72.38,72.38,0,0,0
2025-03-06 08:00:00,3,72.9875,66.8,78.02,2.54,1.13,3.59,50.144999999999996,14.39,89.69,0,0,0
2025-03-06 08:00:00,30,64.11,64.11,64.11,4.54,4.54,4.54,77.89,77.89,77.89,0,0,0
2025-03-06 08:00:00,31,77.06,62.3,91.82,2.355,1.24,3.47,46.745000000000005,28.04,65.45,0,0,0
2025-03-06 08:00:00,32,80.89,80.89,80.89,3.89,3.89,3.89,55.43,55.43,55.43,0,0,0
2025-03-06 08:00:00,33,74.49,74.49,74.49,3.59,3.59,3.59,28.45,28.45,28.45,0,0,0
2025-03-06 08:00:00,34,75.93,75.93,75.93,3.91,3.91,3.91,62.09,62.09,62.09,0,0,0
2025-03-06 08:00:00,36,79.17500000000001,73.31,85.04,4.355,3.79,4.92,54.9,52.36,57.44,0,0,0
2025-03-06 08:00:00,38,75.09,61.42,88.76,3.83,2.98,4.68,50.0,43.99,56.01,0,0,0
2025-03-06 08:00:00,39,75.09,75.09,75.09,3.54,3.54,3.54,50.62,50.62,50.62,0,0,0
2025-03-06 08:00:00,4,66.9,66.9,66.9,3.25,3.25,3.25,58.13,58.13,58.13,0,0,0
2025-03-06 08:00:00,40,83.11,83.11,83.11,1.82,1.82,1.82,29.61,29.61,29.61,0,0,0
2025-03-06 08:00:00,41,82.58,82.58,82.58,3.67,3.67,3.67,54.13,54.13,54.13,0,0,0
2025-03-06 08:00:00,42,71.85,65.25,78.45,3.84,3.51,4.17,54.775,42.81,66.74,0,0,0
2025-03-06 08:00:00,44,76.625,64.31,88.94,2.92,2.67,3.17,55.365,50.17,60.56,0,0,0
2025-03-06 08:00:00,45,73.02,70.96,75.08,2.685,2.08,3.29,39.25,27.24,51.26,0,0,0
2025-03-06 08:00:00,46,74.48666666666666,59.78,89.94,2.64,1.3,4.63,50.663333333333334,38.09,60.85,0,0,0
2025-03-06 08:00:00,48,92.71,92.71,92.71,4.45,4.45,4.45,28.54,28.54,28.54,0,0,0
2025-03-06 08:00:00,49,73.52,64.34,83.95,3.3533333333333335,1.81,4.69,71.31666666666666,58.25,82.76,0,0,0
2025-03-06 08:00:00,5,60.61,60.61,60.61,1.94,1.94,1.94,48.08,48.08,48.08,0,0,0
2025-03-06 08:00:00,50,64.485,49.69,79.28,2.8600000000000003,2.62,3.1,50.745000000000005,40.63,60.86,0,0,0
2025-03-06 08:00:00,6,75.615,72.82,78.41,4.1499999999999995,3.53,4.77,54.155,53.05,55.26,0,0,0
2025-03-06 08:00:00,9,68.47,68.47,68.47,3.96,3.96,3.96,46.9,46.9,46.9,0,0,0
2025-03-06 09:00:00,1,68.53999999999999,65.47,71.61,2.615,1.77,3.46,59.08500000000001,49.24,68.93,0,0,0
2025-03-06 09:00:00,10,72.74666666666667,57.5,81.23,3.013333333333333,1.97,4.75,52.27666666666667,32.13,71.01,0,0,0
2025-03-06 09:00:00,11,67.27,67.27,67.27,5.0,5.0,5.0,40.18,40.18,40.18,0,0,0
2025-03-06 09:00:00,12,57.01,57.01,57.01,1.07,1.07,1.07,42.76,42.76,42.76,0,0,0
2025-03-06 09:00:00,14,52.15,52.15,52.15,1.96,1.96,1.96,14.64,14.64,14.64,0,0,0
2025-03-06 09:00:00,16,76.11,76.11,76.11,2.19,2.19,2.19,55.27,55.27,55.27,0,0,0
2025-03-06 09:00:00,17,52.67,52.67,52.67,2.78,2.78,2.78,55.64,55.64,55.64,0,0,0
2025-03-06 09:00:00,20,82.69,82.69,82.69,3.62,3.62,3.62,63.96,63.96,63.96,0,0,0
2025-03-06 09:00:00,21,73.92,73.92,73.92,3.85,3.85,3.85,37.87,37.87,37.87,0,0,0
2025-03-06 09:00:00,22,74.35,58.42,90.28,2.015,1.64,2.39,27.78,21.25,34.31,0,0,0
2025-03-06 09:00:00,23,77.735,70.22,85.25,2.29,1.57,3.01,20.439999999999998,16.98,23.9,0,0,0
2025-03-06 09:00:00,24,78.655,76.56,80.75,4.585,4.49,4.68,40.675,37.1,44.25,0,0,0
2025-03-06 09:00:00,25,77.44,64.01,90.87,2.965,1.33,4.6,53.735,50.52,56.95,0,0,0
2025-03-06 09:00:00,26,79.91,79.91,79.91,1.68,1.68,1.68,40.08,40.08,40.08,0,0,0
2025-03-06 09:00:00,31,72.82249999999999,55.72,86.11,2.58,1.02,3.61,51.3,42.04,60.33,0,0,0
2025-03-06 09:00:00,34,61.77,61.77,61.77,2.83,2.83,2.83,15.03,15.03,15.03,0,0,0
2025-03-06 09:00:00,35,82.9,82.9,82.9,1.26,1.26,1.26,67.54,67.54,67.54,0,0,0
2025-03-06 09:00:00,36,71.535,69.29,73.78,4.215,4.09,4.34,20.35,17.99,22.71,0,0,0
2025-03-06 09:00:00,37,80.315,79.84,80.79,1.5,1.04,1.96,70.375,65.28,75.47,0,0,0
2025-03-06 09:00:00,38,65.58333333333333,47.23,83.65,1.9466666666666665,1.56,2.36,51.74666666666667,49.43,56.04,0,0,0
2025-03-06 09:00:00,39,75.99,75.99,75.99,2.49,2.49,2.49,70.59,70.59,70.59,0,0,0
2025-03-06 09:00:00,4,72.8475,66.61,80.15,3.1575,1.3,4.69,49.115,36.84,60.24,0,0,0
2025-03-06 09:00:00,40,77.85499999999999,72.52,83.19,1.795,1.77,1.82,53.285,41.72,64.85,0,0,0
2025-03-06 09:00:00,41,79.525,79.49,79.56,3.325,1.96,4.69,55.495,50.3,60.69,0,0,0
2025-03-06 09:00:00,42,88.67,88.67,88.67,1.45,1.45,1.45,51.41,51.41,51.41,0,0,0
2025-03-06 09:00:00,43,76.34,62.35,91.09,3.2733333333333334,2.87,3.57,52.449999999999996,41.75,68.63,0,0,0
2025-03-06 09:00:00,44,80.8,80.8,80.8,3.31,3.31,3.31,23.63,23.63,23.63,0,0,0
2025-03-06 09:00:00,45,83.82000000000001,74.02,93.79,2.78,1.33,4.51,62.32,39.15,81.08,0,0,0
2025-03-06 09:00:00,47,88.6,88.6,88.6,2.68,2.68,2.68,46.7,46.7,46.7,0,0,0
2025-03-06 09:00:00,49,67.475,65.77,69.18,2.375,1.05,3.7,55.315,51.16,59.47,0,0,0
2025-03-06 09:00:00,6,79.47,65.15,93.79,3.0149999999999997,2.11,3.92,37.125,36.06,38.19,0,0,0
2025-03-06 09:00:00,7,98.64,98.64,98.64,3.27,3.27,3.27,70.63,70.63,70.63,0,0,0
2025-03-06 09:00:00,8,83.88333333333334,75.65,90.46,2.92,2.1,3.66,59.56666666666666,49.27,70.42,0,0,0
2025-03-06 10:00:00,11,74.235,72.02,76.45,4.67,4.34,5.0,57.915000000000006,48.04,67.79,0,0,0
2025-03-06 10:00:00,12,68.83500000000001,65.28,72.39,2.155,1.28,3.03,38.010000000000005,31.92,44.1,0,0,0
2025-03-06 10:00:00,13,74.94,71.43,77.04,4.4,3.47,4.9,56.86666666666667,36.46,82.91,0,0,0
2025-03-06 10:00:00,14,82.24,76.46,88.02,4.31,3.78,4.84,57.91499999999999,45.62,70.21,0,0,0
2025-03-06 10:00:00,15,68.27333333333333,61.79,79.59,1.6966666666666665,1.1,2.12,54.843333333333334,45.92,64.24,0,0,0
2025-03-06 10:00:00,16,92.23,92.23,92.23,3.64,3.64,3.64,39.12,39.12,39.12,0,0,0
2025-03-06 10:00:00,18,62.97,62.97,62.97,4.55,4.55,4.55,30.87,30.87,30.87,0,0,0
2025-03-06 10:00:00,2,63.46,63.46,63.46,4.15,4.15,4.15,37.27,37.27,37.27,0,0,0
2025-03-06 10:00:00,20,66.06,66.06,66.06,1.07,1.07,1.07,89.9,89.9,89.9,0,0,0
2025-03-06 10:00:00,21,82.785,76.52,89.05,1.9649999999999999,1.64,2.29,49.54,32.78,66.3,0,0,0
2025-03-06 10:00:00,25,64.5,64.5,64.5,3.45,3.45,3.45,51.2,51.2,51.2,0,0,0
2025-03-06 10:00:00,26,73.64,73.64,73.64,2.31,2.31,2.31,67.52,67.52,67.52,0,0,0
2025-03-06 10:00:00,27,74.03,74.03,74.03,4.63,4.63,4.63,55.94,55.94,55.94,0,0,0
2025-03-06 10:00:00,28,85.99,85.99,85.99,2.47,2.47,2.47,55.31,55.31,55.31,0,0,0
2025-03-06 10:00:00,30,64.42,64.42,64.42,1.88,1.88,1.88,43.87,43.87,43.87,0,0,0
2025-03-06 10:00:00,31,64.55,61.03,68.07,4.195,3.82,4.57,54.005,43.89,64.12,0,0,0
2025-03-06 10:00:00,33,71.19,71.19,71.19,4.03,4.03,4.03,35.75,35.75,35.75,0,0,0
2025-03-06 10:00:00,34,64.535,64.44,64.63,3.3,2.17,4.43,36.075,34.96,37.19,0,0,0
2025-03-06 10:00:00,35,79.47,79.47,79.47,2.53,2.53,2.53,59.93,59.93,59.93,0,0,0
2025-03-06 10:00:00,36,70.71,70.71,70.71,3.5,3.5,3.5,51.24,51.24,51.24,0,0,0
2025-03-06 10:00:00,37,68.96,68.96,68.96,1.38,1.38,1.38,59.37,59.37,59.37,0,0,0
2025-03-06 10:00:00,38,84.79,84.79,84.79,1.1,1.1,1.1,38.23,38.23,38.23,0,0,0
2025-03-06 10:00:00,39,76.89,76.89,76.89,2.19,2.19,2.19,41.56,41.56,41.56,0,0,0
2025-03-06 10:00:00,40,71.65,67.94,75.36,2.105,1.19,3.02,42.989999999999995,42.54,43.44,0,0,0
2025-03-06 10:00:00,41,92.39,92.39,92.39,1.16,1.16,1.16,21.22,21.22,21.22,0,0,0
2025-03-06 10:00:00,42,68.26,54.98,81.54,3.4000000000000004,2.52,4.28,54.900000000000006,29.96,79.84,0,0,0
2025-03-06 10:00:00,43,74.83,65.63,84.03,3.185,1.76,4.61,47.66,35.26,60.06,0,0,0
2025-03-06 10:00:00,44,84.515,81.89,87.14,3.625,3.28,3.97,39.8,36.22,43.38,0,0,0
2025-03-06 10:00:00,45,82.54,82.54,82.54,1.16,1.16,1.16,35.58,35.58,35.58,0,0,0
2025-03-06 10:00:00,47,69.55000000000001,63.84,75.26,2.56,1.87,3.25,53.625,48.3,58.95,0,0,0
2025-03-06 10:00:00,48,89.07,79.87,98.27,2.1350000000000002,1.78,2.49,44.129999999999995,36.93,51.33,0,0,0
2025-03-06 10:00:00,49,68.64,63.29,73.99,2.785,1.94,3.63,62.555,56.33,68.78,0,0,0
2025-03-06 10:00:00,5,75.73333333333333,63.77,91.11,3.7000000000000006,3.39,4.2,61.73666666666667,54.33,68.01,0,0,0
2025-03-06 10:00:00,50,66.97,66.97,66.97,2.34,2.34,2.34,40.21,40.21,40.21,0,0,0
2025-03-06 10:00:00,6,75.03666666666668,59.74,90.44,3.42,2.75,4.61,51.25333333333333,50.1,51.85,0,0,0
2025-03-06 10:00:00,8,82.63,82.63,82.63,3.57,3.57,3.57,26.61,26.61,26.61,0,0,0
2025-03-06 10:00:00,9,78.13,66.92,85.57,2.78,1.15,4.66,59.326666666666675,27.45,75.5,0,0,0
2025-03-06 11:00:00,1,78.54,78.54,78.54,1.54,1.54,1.54,58.86,58.86,58.86,0,0,0
2025-03-06 11:00:00,10,66.58,66.58,66.58,1.22,1.22,1.22,42.65,42.65,42.65,0,0,0
2025-03-06 11:00:00,11,80.45,80.45,80.45,4.5,4.5,4.5,59.44,59.44,59.44,0,0,0
2025-03-06 11:00:00,12,62.52,49.17,75.87,2.56,1.49,3.63,55.475,44.09,66.86,0,0,0
2025-03-06 11:00:00,13,78.85666666666667,68.55,88.86,3.1733333333333333,1.89,4.09,32.28666666666667,10.95,55.59,0,0,0
2025-03-06 11:00:00,14,67.40666666666668,62.4,75.29,3.6366666666666667,3.2,4.49,73.87666666666667,58.77,82.33,0,0,0
2025-03-06 11:00:00,15,72.85,67.36,78.34,1.495,1.08,1.91,58.379999999999995,47.29,69.47,0,0,0
2025-03-06 11:00:00,16,80.27333333333333,73.23,90.23,2.7533333333333334,2.19,3.21,54.343333333333334,43.43,65.21,0,0,0
2025-03-06 11:00:00,17,58.185,58.08,58.29,3.46,2.96,3.96,48.9,40.57,57.23,0,0,0
2025-03-06 11:00:00,18,72.14,65.69,78.59,2.7800000000000002,2.77,2.79,53.120000000000005,50.7,55.54,0,0,0
2025-03-06 11:00:00,20,74.94,69.2,80.68,2.485,2.09,2.88,54.955,45.27,64.64,0,0,0
2025-03-06 11:00:00,21,66.83,66.83,66.83,2.08,2.08,2.08,51.96,51.96,51.96,0,0,0
2025-03-06 11:00:00,22,65.51,65.51,65.51,2.84,2.84,2.84,55.72,55.72,55.72,0,0,0
2025-03-06 11:00:00,23,71.895,64.38,79.41,1.83,1.64,2.02,35.69,23.91,47.47,0,0,0
2025-03-06 11:00:00,24,52.16,52.16,52.16,3.05,3.05,3.05,52.58,52.58,52.58,0,0,0
2025-03-06 11:00:00,27,67.09666666666666,61.85,72.49,2.566666666666667,1.41,4.24,37.233333333333334,29.67,50.49,0,0,0
2025-03-06 11:00:00,29,72.52,70.5,73.54,2.11,1.23,3.17,54.23333333333333,35.23,68.23,0,0,0
2025-03-06 11:00:00,31,81.25,78.59,83.91,3.955,3.84,4.07,53.155,50.81,55.5,0,0,0
2025-03-06 11:00:00,32,82.52,82.52,82.52,2.85,2.85,2.85,55.46,55.46,55.46,0,0,0
2025-03-06 11:00:00,33,71.855,66.29,77.42,2.875,1.91,3.84,49.925,47.94,51.91,0,0,0
2025-03-06 11:00:00,34,76.51,76.51,76.51,3.83,3.83,3.83,44.82,44.82,44.82,0,0,0
2025-03-06 11:00:00,37,57.69,57.69,57.69,3.85,3.85,3.85,38.02,38.02,38.02,0,0,0
2025-03-06 11:00:00,40,81.41,81.41,81.41,2.6,2.6,2.6,69.11,69.11,69.11,0,0,0
2025-03-06 11:00:00,41,74.27333333333333,69.95,79.71,2.53,1.61,3.95,47.52,29.96,71.55,0,0,0
2025-03-06 11:00:00,42,71.15,61.65,80.65,2.74,2.09,3.39,37.655,33.85,41.46,0,0,0
2025-03-06 11:00:00,44,65.98,60.68,71.28,3.66,3.45,3.87,33.975,19.26,48.69,0,0,0
2025-03-06 11:00:00,45,79.14999999999999,71.14,83.91,2.4133333333333336,1.48,3.23,54.05666666666667,40.88,61.53,0,0,0
2025-03-06 11:00:00,47,75.01,71.37,78.65,2.85,1.7,4.0,52.45,35.23,69.67,0,0,0
2025-03-06 11:00:00,50,59.6,59.6,59.6,1.61,1.61,1.61,55.14,55.14,55.14,0,0,0
2025-03-06 11:00:00,6,75.56,75.56,75.56,4.47,4.47,4.47,40.2,40.2,40.2,0,0,0
2025-03-06 11:00:00,7,70.83500000000001,59.19,82.48,3.3049999999999997,2.85,3.76,25.83,18.88,32.78,0,0,0
2025-03-06 11:00:00,8,85.535,85.06,86.01,1.58,1.42,1.74,43.635,28.97,58.3,0,0,0
2025-03-06 11:00:00,9,86.47,86.47,86.47,3.68,3.68,3.68,53.97,53.97,53.97,0,0,0
2025-03-06 12:00:00,11,79.67500000000001,72.81,86.54,2.935,2.18,3.69,67.42,62.5,72.34,0,0,0
2025-03-06 12:00:00,12,80.24,79.35,81.13,3.76,2.69,4.83,56.44500000000001,46.21,66.68,0,0,0
2025-03-06 12:00:00,13,61.74,61.74,61.74,2.89,2.89,2.89,64.97,64.97,64.97,0,0,0
2025-03-06 12:00:00,14,79.5,71.23,87.77,3.92,2.87,4.97,52.735,28.85,76.62,0,0,0
2025-03-06 12:00:00,15,64.05,62.8,65.3,2.9,2.63,3.17,45.275,40.66,49.89,0,0,0
2025-03-06 12:00:00,19,70.51,70.51,70.51,2.49,2.49,2.49,65.46,65.46,65.46,0,0,0
2025-03-06 12:00:00,2,70.07,70.07,70.07,2.26,2.26,2.26,67.97,67.97,67.97,0,0,0
2025-03-06 12:00:00,20,71.4175,65.02,74.8,2.7925,1.84,4.14,51.2,41.11,67.18,0,0,0
2025-03-06 12:00:00,21,80.91000000000001,64.06,98.0,2.57,1.25,4.09,45.97333333333333,30.16,62.22,0,0,0
2025-03-06 12:00:00,22,57.68,57.68,57.68,2.12,2.12,2.12,34.52,34.52,34.52,0,0,0
2025-03-06 12:00:00,23,76.58,72.32,80.84,1.335,1.04,1.63,73.235,64.49,81.98,0,0,0
2025-03-06 12:00:00,25,92.45,92.45,92.45,2.44,2.44,2.44,52.63,52.63,52.63,0,0,0
2025-03-06 12:00:00,27,81.23,81.23,81.23,3.47,3.47,3.47,54.03,54.03,54.03,0,0,0
2025-03-06 12:00:00,28,71.99000000000001,62.7,81.28,4.305,4.17,4.44,41.349999999999994,19.22,63.48,0,0,0
2025-03-06 12:00:00,30,79.16499999999999,77.35,80.98,3.9499999999999997,3.38,4.52,68.265,56.27,80.26,0,0,0
2025-03-06 12:00:00,31,75.83666666666666,70.35,79.05,3.233333333333333,2.33,4.0,31.55666666666667,23.22,48.19,0,0,0
2025-03-06 12:00:00,32,74.32,74.32,74.32,3.72,3.72,3.72,58.41,58.41,58.41,0,0,0
2025-03-06 12:00:00,33,77.51666666666667,67.27,94.39,2.08,1.32,2.62,45.723333333333336,10.12,63.6,0,0,0
2025-03-06 12:00:00,36,80.08,80.08,80.08,4.01,4.01,4.01,43.87,43.87,43.87,0,0,0
2025-03-06 12:00:00,37,63.17,63.17,63.17,1.47,1.47,1.47,55.67,55.67,55.67,0,0,0
2025-03-06 12:00:00,38,80.08500000000001,79.25,80.92,3.08,1.21,4.95,66.375,57.53,75.22,0,0,0
2025-03-06 12:00:00,4,74.665,73.68,75.65,2.125,1.84,2.41,48.335,47.5,49.17,0,0,0
2025-03-06 12:00:00,40,71.29,71.29,71.29,2.72,2.72,2.72,37.78,37.78,37.78,0,0,0
2025-03-06 12:00:00,41,82.34,82.34,82.34,3.83,3.83,3.83,42.97,42.97,42.97,0,0,0
2025-03-06 12:00:00,42,61.19,43.97,78.41,3.155,1.84,4.47,47.43,42.4,52.46,0,0,0
2025-03-06 12:00:00,44,79.79,79.79,79.79,2.87,2.87,2.87,49.73,49.73,49.73,0,0,0
2025-03-06 12:00:00,46,79.515,66.92,92.11,3.055,2.47,3.64,47.325,44.41,50.24,0,0,0
2025-03-06 12:00:00,49,77.72999999999999,76.39,79.07,2.245,1.93,2.56,52.11,46.41,57.81,0,0,0
2025-03-06 12:00:00,5,76.42,74.95,77.89,1.88,1.2,2.56,48.335,31.39,65.28,0,0,0
2025-03-06 12:00:00,50,77.57,77.57,77.57,2.0,2.0,2.0,47.98,47.98,47.98,0,0,0
2025-03-06 12:00:00,6,76.74,76.74,76.74,4.65,4.65,4.65,25.62,25.62,25.62,0,0,0
2025-03-06 12:00:00,7,71.22666666666667,65.95,75.93,2.32,1.88,2.71,47.526666666666664,39.22,58.89,0,0,0
2025-03-06 12:00:00,8,74.08,68.26,80.95,3.26,1.84,4.58,54.88666666666666,42.07,70.12,0,0,0
2025-03-06 12:00:00,9,80.18,80.18,80.18,4.72,4.72,4.72,64.14,64.14,64.14,0,0,0
2025-03-06 13:00:00,1,69.93,69.93,69.93,2.14,2.14,2.14,31.49,31.49,31.49,0,0,0
2025-03-06 13:00:00,11,75.74000000000001,67.03,84.45,2.8449999999999998,2.59,3.1,42.655,38.93,46.38,0,0,0
2025-03-06 13:00:00,12,73.53,73.53,73.53,2.43,2.43,2.43,45.89,45.89,45.89,0,0,0
2025-03-06 13:00:00,14,79.63499999999999,79.06,80.21,3.0,2.53,3.47,68.44,58.07,78.81,0,0,0
2025-03-06 13:00:00,18,66.67,66.67,66.67,1.58,1.58,1.58,52.46,52.46,52.46,0,0,0
2025-03-06 13:00:00,19,80.03,80.03,80.03,3.58,3.58,3.58,39.25,39.25,39.25,0,0,0
2025-03-06 13:00:00,2,67.45,67.45,67.45,4.51,4.51,4.51,47.26,47.26,47.26,0,0,0
2025-03-06 13:00:00,20,70.91,70.91,70.91,1.39,1.39,1.39,34.97,34.97,34.97,0,0,0
2025-03-06 13:00:00,21,76.13333333333334,69.54,81.22,3.9233333333333333,2.33,4.86,56.29333333333333,27.93,76.82,0,0,0
2025-03-06 13:00:00,22,72.39,72.39,72.39,1.31,1.31,1.31,66.03,66.03,66.03,0,0,0
2025-03-06 13:00:00,23,81.21,81.21,81.21,2.25,2.25,2.25,47.77,47.77,47.77,0,0,0
2025-03-06 13:00:00,24,81.68666666666667,69.85,90.17,3.206666666666667,2.49,3.74,40.95666666666667,36.69,45.81,0,0,0
2025-03-06 13:00:00,25,66.35,62.15,70.55,3.55,2.79,4.31,40.405,31.43,49.38,0,0,0
2025-03-06 13:00:00,27,61.93,61.93,61.93,4.7,4.7,4.7,45.86,45.86,45.86,0,0,0
2025-03-06 13:00:00,28,83.32,83.32,83.32,1.73,1.73,1.73,49.22,49.22,49.22,0,0,0
2025-03-06 13:00:00,29,78.5,78.5,78.5,2.27,2.27,2.27,41.77,41.77,41.77,0,0,0
2025-03-06 13:00:00,3,64.7,64.7,64.7,4.26,4.26,4.26,49.06,49.06,49.06,0,0,0
2025-03-06 13:00:00,30,80.92,80.92,80.92,2.8,2.8,2.8,56.89,56.89,56.89,0,0,0
2025-03-06 13:00:00,32,64.27,64.27,64.27,4.14,4.14,4.14,39.45,39.45,39.45,0,0,0
2025-03-06 13:00:00,33,71.69,71.69,71.69,2.53,2.53,2.53,53.38,53.38,53.38,0,0,0
2025-03-06 13:00:00,34,76.74000000000001,63.62,86.63,3.215,1.93,4.84,43.135,40.55,48.1,0,0,0
2025-03-06 13:00:00,35,95.47,95.47,95.47,2.24,2.24,2.24,71.31,71.31,71.31,0,0,0
2025-03-06 13:00:00,36,70.72,70.72,70.72,3.98,3.98,3.98,53.17,53.17,53.17,0,0,0
2025-03-06 13:00:00,37,86.4,86.4,86.4,3.58,3.58,3.58,61.93,61.93,61.93,0,0,0
2025-03-06 13:00:00,38,73.33,73.33,73.33,4.75,4.75,4.75,26.41,26.41,26.41,0,0,0
2025-03-06 13:00:00,39,71.06,71.06,71.06,4.59,4.59,4.59,51.72,51.72,51.72,0,0,0
2025-03-06 13:00:00,4,67.68,65.05,70.31,3.335,1.67,5.0,55.085,44.5,65.67,0,0,0
2025-03-06 13:00:00,40,68.29,68.29,68.29,1.39,1.39,1.39,29.85,29.85,29.85,0,0,0
2025-03-06 13:00:00,41,67.03999999999999,63.01,71.07,2.88,2.3,3.46,56.515,46.07,66.96,0,0,0
2025-03-06 13:00:00,42,69.5,59.18,79.82,3.775,3.63,3.92,53.905,42.66,65.15,0,0,0
2025-03-06 13:00:00,43,72.02,69.32,74.72,3.1550000000000002,2.46,3.85,60.215,56.61,63.82,0,0,0
2025-03-06 13:00:00,44,79.67999999999999,73.53,83.88,3.4766666666666666,1.76,4.56,55.38666666666666,43.82,65.17,0,0,0
2025-03-06 13:00:00,47,66.69,66.69,66.69,1.01,1.01,1.01,57.19,57.19,57.19,0,0,0
2025-03-06 13:00:00,48,58.239999999999995,54.19,62.29,2.115,1.05,3.18,35.525,13.94,57.11,0,0,0
2025-03-06 13:00:00,5,69.70666666666666,53.2,86.76,3.1333333333333333,2.43,3.81,51.076666666666675,48.18,53.45,0,0,0
2025-03-06 13:00:00,50,62.54,62.54,62.54,3.63,3.63,3.63,47.54,47.54,47.54,0,0,0
2025-03-06 13:00:00,6,80.065,69.32,90.81,2.02,1.72,2.32,43.985,41.75,46.22,0,0,0
2025-03-06 13:00:00,7,83.8,83.8,83.8,4.28,4.28,4.28,37.91,37.91,37.91,0,0,0
2025-03-06 13:00:00,8,66.59,66.59,66.59,1.5,1.5,1.5,44.69,44.69,44.69,0,0,0
2025-03-06 13:00:00,9,80.75,80.75,80.75,3.12,3.12,3.12,83.17,83.17,83.17,0,0,0
2025-03-06 14:00:00,1,72.885,72.65,73.12,3.335,1.94,4.73,55.105000000000004,50.72,59.49,0,0,0
2025-03-06 14:00:00,10,95.49,95.49,95.49,1.15,1.15,1.15,69.05,69.05,69.05,0,0,0
2025-03-06 14:00:00,11,65.42,65.42,65.42,3.13,3.13,3.13,53.89,53.89,53.89,0,0,0
2025-03-06 14:00:00,13,89.12,89.12,89.12,2.87,2.87,2.87,40.53,40.53,40.53,0,0,0
2025-03-06 14:00:00,15,81.015,77.38,84.65,3.4,3.01,3.79,46.120000000000005,35.29,56.95,0,0,0
2025-03-06 14:00:00,18,81.36,81.36,81.36,2.13,2.13,2.13,54.8,54.8,54.8,0,0,0
2025-03-06 14:00:00,19,73.64,73.24,74.04,1.88,1.39,2.37,59.150000000000006,52.52,65.78,0,0,0
2025-03-06 14:00:00,2,72.69,66.8,78.58,2.5650000000000004,2.18,2.95,66.705,56.07,77.34,0,0,0
2025-03-06 14:00:00,20,70.88499999999999,62.8,78.97,2.6550000000000002,1.75,3.56,48.38,47.52,49.24,0,0,0
2025-03-06 14:00:00,21,88.6,88.6,88.6,2.2,2.2,2.2,67.7,67.7,67.7,0,0,0
2025-03-06 14:00:00,22,80.75,80.75,80.75,1.96,1.96,1.96,40.05,40.05,40.05,0,0,0
2025-03-06 14:00:00,23,55.05,55.05,55.05,3.91,3.91,3.91,60.65,60.65,60.65,0,0,0
2025-03-06 14:00:00,28,77.90666666666667,62.27,91.01,2.4633333333333334,1.06,3.19,52.89333333333334,47.08,57.52,0,0,0
2025-03-06 14:00:00,29,73.82000000000001,63.6,90.7,3.0125,1.25,4.88,47.49,26.59,70.63,0,0,0
2025-03-06 14:00:00,3,79.54,79.54,79.54,1.81,1.81,1.81,49.38,49.38,49.38,0,0,0
2025-03-06 14:00:00,30,54.91,54.91,54.91,3.34,3.34,3.34,41.06,41.06,41.06,0,0,0
2025-03-06 14:00:00,31,81.805,72.68,90.93,1.9,1.45,2.35,46.489999999999995,29.9,63.08,0,0,0
2025-03-06 14:00:00,32,53.65,53.65,53.65,1.74,1.74,1.74,62.6,62.6,62.6,0,0,0
2025-03-06 14:00:00,36,78.765,65.89,91.64,3.34,2.67,4.01,48.474999999999994,47.62,49.33,0,0,0
2025-03-06 14:00:00,37,54.23,54.23,54.23,2.91,2.91,2.91,89.37,89.37,89.37,0,0,0
