timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
2025-03-05 09:14:00,43,91.63,71.73,72.42,1.93,1.9,1,1,9,Normal,1.0,1
2025-03-05 09:15:00,39,78.71,64.49,38.6,3.69,3.86,1,0,111,Normal,0.0,0
2025-03-05 09:16:00,20,67.14,54.54,40.55,1.98,3.74,2,0,192,Normal,0.0,1
2025-03-05 09:17:00,46,79.71,40.92,78.33,4.19,1.28,1,0,37,Normal,0.0,0
2025-03-05 09:18:00,24,70.57,27.75,72.08,2.57,2.51,1,0,73,Normal,0.0,0
2025-03-05 09:19:00,10,81.31,41.69,75.69,1.32,0.66,1,0,54,Normal,0.0,0
2025-03-05 09:20:00,2,72.71,49.02,71.18,3.44,4.2,1,0,356,Normal,0.0,0
2025-03-05 09:21:00,45,64.37,64.76,60.24,1.94,4.54,1,0,499,Normal,0.0,0
2025-03-05 09:22:00,9,73.66,45.7,78.12,1.44,3.76,0,0,189,Normal,0.0,0
2025-03-05 09:23:00,18,75.24,39.16,74.89,4.1,1.78,1,0,221,Normal,0.0,0
2025-03-05 09:24:00,42,89.76,64.09,70.03,3.74,1.33,2,0,20,Pressure Drop,0.0,1
2025-03-05 09:25:00,46,72.21,20.27,79.22,3.56,3.24,1,0,478,Normal,0.0,0
2025-03-05 09:26:00,30,82.28,35.17,56.18,2.2,4.52,1,0,407,Normal,0.0,0
2025-03-05 09:27:00,3,69.84,72.02,49.27,4.94,3.39,1,0,126,Normal,0.0,0
2025-03-05 09:28:00,29,76.08,41.35,37.97,1.35,3.57,0,0,422,Normal,0.0,0
2025-03-05 09:29:00,7,79.16,64.77,53.68,2.6,2.87,2,0,280,Overheating,0.0,1
2025-03-05 09:30:00,25,61.75,36.79,35.72,3.28,3.88,1,0,414,Normal,0.0,0
2025-03-05 09:31:00,24,87.75,54.46,31.83,2.1,3.61,1,0,456,Normal,0.0,0
2025-03-05 09:32:00,43,84.88,69.56,56.64,3.13,3.07,2,0,258,Vibration Issue,0.0,1
2025-03-05 09:33:00,6,70.57,23.15,35.99,3.24,3.92,1,0,429,Normal,0.0,0
2025-03-05 09:34:00,15,77.97,56.8,61.5,2.63,0.92,1,0,156,Normal,0.0,0
2025-03-05 09:35:00,15,72.33,52.82,35.53,2.63,4.66,1,0,229,Normal,0.0,0
2025-03-05 09:36:00,40,83.6,40.44,52.89,2.46,4.24,1,0,19,Normal,0.0,1
2025-03-05 09:37:00,27,68.78,24.55,77.84,1.6,4.59,0,0,272,Normal,0.0,0
2025-03-05 09:38:00,21,66.96,38.92,53.35,4.0,4.66,1,0,310,Normal,0.0,0
2025-03-05 09:39:00,45,90.68,77.69,40.92,3.14,3.03,1,1,43,Normal,1.0,1
2025-03-05 09:40:00,32,73.19,72.84,42.24,3.41,2.27,1,0,378,Normal,0.0,0
2025-03-05 09:41:00,32,68.58,38.02,64.63,1.98,3.92,0,0,104,Normal,0.0,0
2025-03-05 09:42:00,12,71.48,53.99,79.07,1.72,2.21,2,0,101,Overheating,0.0,1
2025-03-05 09:43:00,44,64.92,56.12,47.29,4.63,3.41,2,0,154,Pressure Drop,0.0,1
2025-03-05 09:44:00,9,77.93,56.73,41.15,4.97,1.34,1,0,389,Normal,0.0,0
2025-03-05 09:45:00,20,77.71,64.27,75.57,2.49,1.29,1,0,88,Normal,0.0,0
2025-03-05 09:46:00,49,62.2,49.5,70.42,2.54,0.91,1,0,57,Normal,0.0,0
2025-03-05 09:47:00,15,85.93,44.75,51.75,3.4,1.44,1,0,48,Normal,0.0,0
2025-03-05 09:48:00,13,81.65,66.98,58.56,3.21,2.49,1,0,278,Normal,0.0,0
2025-03-05 09:49:00,46,74.87,42.91,53.94,1.9,4.69,1,0,44,Normal,0.0,0
2025-03-05 09:50:00,8,71.12,51.66,54.0,4.43,3.21,2,0,36,Pressure Drop,0.0,1
2025-03-05 09:51:00,21,75.29,54.78,48.38,2.42,4.3,2,0,151,Electrical Fault,0.0,1
2025-03-05 09:52:00,45,91.81,52.05,64.32,2.11,2.22,1,1,7,Normal,1.0,1
2025-03-05 09:53:00,25,66.49,75.05,63.99,1.63,1.2,1,0,77,Normal,0.0,0
2025-03-05 09:54:00,35,88.95,67.11,54.64,1.59,4.01,1,0,10,Normal,0.0,1
2025-03-05 09:55:00,40,79.84,45.26,51.96,2.16,4.86,1,0,404,Normal,0.0,0
2025-03-05 09:56:00,30,89.42,57.54,65.52,3.71,2.89,0,0,20,Normal,0.0,0
2025-03-05 09:57:00,31,85.62,38.2,35.49,2.11,4.86,2,0,131,Pressure Drop,0.0,1
2025-03-05 09:58:00,6,56.71,69.66,57.11,3.92,4.85,1,0,55,Normal,0.0,0
2025-03-05 09:59:00,11,76.05,89.83,42.67,3.29,3.0,1,1,16,Normal,1.0,1
2025-03-05 10:00:00,42,75.58,30.59,60.69,1.65,2.25,1,0,335,Normal,0.0,0
2025-03-05 10:01:00,8,86.77,63.55,75.23,2.54,4.78,1,0,57,Normal,0.0,0
2025-03-05 10:02:00,8,80.26,67.27,73.46,1.57,2.66,1,0,299,Normal,0.0,0
2025-03-05 10:03:00,39,59.2,55.72,56.47,1.72,3.63,1,0,474,Normal,0.0,0
2025-03-05 10:04:00,12,67.96,65.34,31.79,1.37,3.62,1,0,125,Normal,0.0,0
2025-03-05 10:05:00,3,85.36,49.48,62.05,3.45,1.01,1,0,480,Normal,0.0,0
2025-03-05 10:06:00,43,91.53,85.0,41.53,4.35,2.76,0,1,25,Normal,1.0,1
2025-03-05 10:07:00,45,82.61,31.55,49.52,3.74,2.63,1,0,282,Normal,0.0,0
2025-03-05 10:08:00,16,80.68,38.86,73.78,3.52,1.52,1,0,253,Normal,0.0,0
2025-03-05 10:09:00,41,76.08,40.74,52.77,3.1,1.34,1,0,219,Normal,0.0,0
2025-03-05 10:10:00,27,91.24,52.34,79.34,4.77,1.96,1,1,24,Normal,1.0,1
2025-03-05 10:11:00,16,92.04,51.38,74.75,1.33,0.67,1,1,24,Normal,1.0,1
2025-03-05 10:12:00,5,66.24,44.87,30.76,1.25,0.61,1,0,149,Normal,0.0,0
2025-03-05 10:13:00,40,80.14,58.1,55.98,3.06,2.88,1,0,76,Normal,0.0,0
2025-03-05 10:14:00,12,89.11,37.16,45.56,2.2,4.68,1,0,193,Normal,0.0,0
2025-03-05 10:15:00,3,63.37,72.69,69.87,3.31,2.28,1,0,484,Normal,0.0,0
2025-03-05 10:16:00,35,78.46,30.8,37.4,4.55,3.17,1,0,480,Normal,0.0,0
2025-03-05 10:17:00,45,57.12,27.05,53.57,3.8,0.63,1,0,215,Normal,0.0,0
2025-03-05 10:18:00,3,93.29,34.83,41.48,1.16,4.45,1,1,35,Normal,1.0,1
2025-03-05 10:19:00,31,83.55,44.04,49.26,4.96,1.44,1,0,209,Normal,0.0,0
2025-03-05 10:20:00,24,56.7,95.73,69.79,3.28,2.15,1,1,41,Normal,1.0,1
2025-03-05 10:21:00,41,73.07,41.65,62.23,1.03,1.65,0,0,116,Normal,0.0,0
2025-03-05 10:22:00,29,75.67,55.57,32.5,1.96,2.36,0,0,165,Normal,0.0,0
2025-03-05 10:23:00,33,76.89,47.98,36.63,1.44,1.46,0,0,235,Normal,0.0,0
2025-03-05 10:24:00,38,70.79,52.63,65.38,4.57,4.74,1,0,57,Normal,0.0,0
2025-03-05 10:25:00,16,63.4,50.63,58.82,3.84,2.86,1,0,334,Normal,0.0,0
2025-03-05 10:26:00,33,95.88,47.07,52.98,1.66,3.14,1,1,42,Normal,1.0,1
2025-03-05 10:27:00,10,70.79,44.33,65.38,1.69,0.9,1,0,325,Normal,0.0,0
2025-03-05 10:28:00,30,82.7,54.11,31.05,3.52,0.89,1,0,170,Normal,0.0,0
2025-03-05 10:29:00,34,62.26,29.18,57.31,3.49,2.52,1,0,69,Normal,0.0,0
2025-03-05 10:30:00,35,67.81,33.42,62.11,1.79,4.11,1,0,334,Normal,0.0,0
2025-03-05 10:31:00,7,66.09,27.19,56.16,2.15,4.55,1,0,352,Normal,0.0,0
2025-03-05 10:32:00,6,94.37,56.69,51.31,4.56,2.65,1,1,5,Normal,1.0,1
2025-03-05 10:33:00,15,72.04,56.16,49.72,1.94,3.4,1,0,189,Normal,0.0,0
2025-03-05 10:34:00,32,79.82,49.2,64.06,1.24,4.46,1,0,185,Normal,0.0,0
2025-03-05 10:35:00,2,68.33,49.75,62.16,3.23,1.72,0,0,332,Normal,0.0,0
2025-03-05 10:36:00,32,75.81,37.85,62.54,4.12,2.72,1,0,24,Normal,0.0,0
2025-03-05 10:37:00,28,91.71,48.72,37.64,3.14,2.33,1,1,42,Normal,1.0,1
2025-03-05 10:38:00,21,92.09,58.45,39.68,2.39,2.12,2,1,29,Pressure Drop,1.0,1
2025-03-05 10:39:00,17,84.82,51.55,42.68,2.45,1.52,1,0,138,Normal,0.0,0
2025-03-05 10:40:00,19,77.02,44.15,67.42,3.37,0.78,1,0,64,Normal,0.0,0
2025-03-05 10:41:00,14,69.7,62.96,41.4,3.08,1.68,1,0,260,Normal,0.0,0
2025-03-05 10:42:00,49,73.96,37.32,37.42,2.38,4.41,1,0,160,Normal,0.0,0
2025-03-05 10:43:00,34,70.46,62.79,55.6,3.66,3.35,1,0,281,Normal,0.0,0
2025-03-05 10:44:00,48,70.55,35.74,42.65,4.74,1.62,1,0,374,Normal,0.0,0
2025-03-05 10:45:00,20,71.75,22.06,41.7,3.08,3.41,2,0,488,Overheating,0.0,1
2025-03-05 10:46:00,21,70.04,82.94,51.48,4.71,1.32,1,1,3,Normal,1.0,1
2025-03-05 10:47:00,48,64.02,57.92,63.82,3.19,3.24,1,0,288,Normal,0.0,0
2025-03-05 10:48:00,3,66.8,70.35,46.0,3.42,2.14,1,0,233,Normal,0.0,0
2025-03-05 10:49:00,14,64.77,29.76,68.11,2.7,2.53,1,0,347,Normal,0.0,0
2025-03-05 10:50:00,21,57.7,44.55,47.88,4.76,4.53,2,0,137,Overheating,0.0,1
2025-03-05 10:51:00,27,72.13,50.92,39.71,3.48,1.92,1,0,381,Normal,0.0,0
2025-03-05 10:52:00,7,62.27,38.06,56.97,4.34,1.77,1,0,193,Normal,0.0,0
2025-03-05 10:53:00,42,79.87,51.43,35.32,1.12,2.11,1,0,76,Normal,0.0,0
2025-03-05 10:54:00,29,67.6,30.46,53.06,2.72,1.38,1,0,405,Normal,0.0,0
2025-03-05 10:55:00,9,66.76,66.72,74.62,2.54,3.47,1,0,163,Normal,0.0,0
2025-03-05 10:56:00,40,76.85,83.16,40.92,3.33,1.85,0,1,37,Normal,1.0,1
2025-03-05 10:57:00,15,79.8,56.21,77.07,1.55,1.41,2,0,328,Vibration Issue,0.0,1
2025-03-05 10:58:00,44,86.65,65.5,59.34,1.08,2.22,1,0,295,Normal,0.0,0
2025-03-05 10:59:00,28,66.13,50.21,77.5,2.64,2.39,1,0,260,Normal,0.0,0
2025-03-05 11:00:00,38,78.51,-11.44,72.37,3.55,0.83,1,0,401,Normal,0.0,0
2025-03-05 11:01:00,15,78.76,43.24,45.05,1.72,2.3,1,0,412,Normal,0.0,0
2025-03-05 11:02:00,15,84.46,32.86,77.26,3.26,1.57,0,0,258,Normal,0.0,0
2025-03-05 11:03:00,30,75.14,60.44,53.57,2.58,0.55,1,0,359,Normal,0.0,0
2025-03-05 11:04:00,32,63.86,39.33,45.54,2.32,2.72,2,0,27,Overheating,0.0,1
2025-03-05 11:05:00,40,91.22,51.21,70.98,2.46,0.57,1,1,6,Normal,1.0,1
2025-03-05 11:06:00,12,87.92,30.02,63.89,3.57,1.1,0,0,49,Normal,0.0,0
2025-03-05 11:07:00,20,68.48,51.46,50.82,1.94,1.16,1,0,288,Normal,0.0,0
2025-03-05 11:08:00,27,70.82,75.91,64.56,2.81,3.54,1,0,347,Normal,0.0,0
2025-03-05 11:09:00,2,80.31,57.32,72.01,1.51,4.3,2,0,340,Vibration Issue,0.0,1
2025-03-05 11:10:00,41,79.82,59.82,60.94,4.61,3.54,2,0,459,Pressure Drop,0.0,1
2025-03-05 11:11:00,22,84.79,54.57,50.64,3.61,3.65,1,0,276,Normal,0.0,0
2025-03-05 11:12:00,26,67.84,85.15,69.37,2.66,1.52,1,1,11,Normal,1.0,1
2025-03-05 11:13:00,40,79.12,68.98,57.88,4.5,2.72,1,0,492,Normal,0.0,0
2025-03-05 11:14:00,8,85.99,49.08,68.32,3.09,3.11,1,0,91,Normal,0.0,0
2025-03-05 11:15:00,36,72.57,42.67,61.99,2.2,1.61,1,0,437,Normal,0.0,0
2025-03-05 11:16:00,26,88.16,51.69,35.57,4.54,4.7,1,0,398,Normal,0.0,0
2025-03-05 11:17:00,37,74.26,61.97,51.38,4.27,4.95,1,0,211,Normal,0.0,0
2025-03-05 11:18:00,17,88.35,53.28,30.41,3.51,4.58,2,0,145,Vibration Issue,0.0,1
2025-03-05 11:19:00,7,73.23,45.46,77.96,3.24,0.71,1,0,130,Normal,0.0,0
2025-03-05 11:20:00,1,79.95,45.68,39.23,3.63,0.58,1,0,45,Normal,0.0,0
2025-03-05 11:21:00,27,101.05,45.63,42.81,2.42,2.82,1,1,39,Normal,1.0,1
2025-03-05 11:22:00,42,74.34,60.1,43.63,2.56,3.26,1,0,482,Normal,0.0,0
2025-03-05 11:23:00,26,77.78,75.5,39.18,3.75,2.01,1,0,374,Normal,0.0,0
2025-03-05 11:24:00,32,77.17,41.23,76.66,1.71,4.78,1,0,287,Normal,0.0,0
2025-03-05 11:25:00,14,98.65,43.19,38.29,2.03,1.89,1,1,46,Normal,1.0,1
2025-03-05 11:26:00,19,66.6,38.47,68.55,3.35,3.99,0,0,441,Normal,0.0,0
2025-03-05 11:27:00,9,82.88,47.68,41.01,4.01,2.08,1,0,220,Normal,0.0,0
2025-03-05 11:28:00,43,73.66,44.07,54.55,2.0,2.82,0,0,143,Normal,0.0,0
2025-03-05 11:29:00,44,59.36,67.62,34.63,2.92,3.82,1,0,458,Normal,0.0,0
2025-03-05 11:30:00,1,80.35,62.77,43.24,4.38,0.98,1,0,239,Normal,0.0,0
2025-03-05 11:31:00,21,81.51,22.26,35.4,3.58,3.42,1,0,455,Normal,0.0,0
2025-03-05 11:32:00,20,73.89,55.15,58.86,3.92,2.66,1,0,317,Normal,0.0,0
2025-03-05 11:33:00,49,80.29,35.54,65.17,4.27,3.57,2,0,234,Normal,0.0,1
2025-03-05 11:34:00,33,84.37,33.17,32.42,3.25,3.34,1,0,271,Normal,0.0,0
2025-03-05 11:35:00,33,71.58,19.24,79.07,1.24,3.78,1,0,183,Normal,0.0,0
2025-03-05 11:36:00,18,93.22,63.82,62.11,2.74,0.74,1,1,4,Normal,1.0,1
2025-03-05 11:37:00,41,81.49,28.01,68.18,4.33,4.96,1,0,391,Normal,0.0,0
2025-03-05 11:38:00,17,73.22,50.76,58.74,2.43,3.53,1,0,276,Normal,0.0,0
2025-03-05 11:39:00,13,90.46,78.25,77.16,2.68,3.58,1,1,8,Normal,1.0,1
2025-03-05 11:40:00,49,91.58,55.94,72.31,1.73,3.46,1,1,10,Normal,1.0,1
2025-03-05 11:41:00,43,68.09,56.36,77.38,2.9,2.87,1,0,292,Normal,0.0,0
2025-03-05 11:42:00,49,80.96,43.32,67.53,2.6,4.97,1,0,281,Normal,0.0,0
2025-03-05 11:43:00,9,67.65,56.75,66.03,2.15,0.61,1,0,146,Normal,0.0,0
2025-03-05 11:44:00,46,84.25,57.7,62.96,4.48,3.05,1,0,52,Normal,0.0,0
2025-03-05 11:45:00,1,94.44,44.58,37.46,3.71,1.63,1,1,39,Normal,1.0,1
2025-03-05 11:46:00,23,77.09,51.28,47.36,1.45,1.89,1,0,107,Normal,0.0,0
2025-03-05 11:47:00,40,77.28,51.06,78.94,1.08,1.02,1,0,452,Normal,0.0,0
2025-03-05 11:48:00,34,61.75,48.63,62.57,3.17,3.71,1,0,180,Normal,0.0,0
2025-03-05 11:49:00,36,63.12,54.77,79.17,2.19,4.89,1,0,176,Normal,0.0,0
2025-03-05 11:50:00,50,79.6,56.78,35.2,2.85,4.25,1,0,283,Normal,0.0,0
2025-03-05 11:51:00,45,57.71,62.2,55.58,1.36,1.47,1,0,448,Normal,0.0,0
2025-03-05 11:52:00,14,67.12,26.76,63.86,4.44,3.95,1,0,284,Normal,0.0,0
2025-03-05 11:53:00,21,59.76,28.59,49.05,2.89,1.6,1,0,287,Normal,0.0,0
2025-03-05 11:54:00,43,63.58,62.34,74.1,2.49,4.12,0,0,260,Normal,0.0,0
2025-03-05 11:55:00,43,68.88,62.52,59.59,4.49,3.64,1,0,280,Normal,0.0,0
2025-03-05 11:56:00,21,73.27,32.14,72.61,3.93,2.48,1,0,54,Normal,0.0,0
2025-03-05 11:57:00,28,84.23,29.73,47.55,2.49,1.31,2,0,20,Overheating,0.0,1
2025-03-05 11:58:00,32,96.36,49.75,61.85,4.34,2.45,0,1,27,Normal,1.0,1
2025-03-05 11:59:00,30,72.97,65.44,69.8,4.45,0.68,1,0,100,Normal,0.0,0
2025-03-05 12:00:00,40,67.32,53.86,79.65,2.68,2.04,1,0,478,Normal,0.0,0
2025-03-05 12:01:00,12,78.89,58.97,41.35,1.52,1.39,0,0,314,Normal,0.0,0
2025-03-05 12:02:00,29,52.31,60.88,38.91,3.9,4.53,1,0,338,Normal,0.0,0
2025-03-05 12:03:00,1,93.17,96.37,30.82,2.64,1.49,1,1,21,Normal,1.0,1
2025-03-05 12:04:00,26,81.21,41.81,68.08,4.7,2.04,1,0,263,Normal,0.0,0
2025-03-05 12:05:00,16,91.57,49.48,47.11,1.03,2.35,1,1,8,Normal,1.0,1
2025-03-05 12:06:00,18,77.36,47.25,75.58,2.28,3.35,0,0,43,Normal,0.0,0
2025-03-05 12:07:00,33,54.08,50.57,62.97,4.28,3.76,0,0,397,Normal,0.0,0
2025-03-05 12:08:00,50,81.35,57.97,57.53,4.5,3.02,1,0,411,Normal,0.0,0
2025-03-05 12:09:00,42,63.77,14.24,56.95,3.26,0.82,1,0,327,Normal,0.0,0
2025-03-05 12:10:00,43,95.0,67.83,47.29,2.49,0.56,0,1,19,Normal,1.0,1
2025-03-05 12:11:00,23,74.67,32.21,53.87,2.32,4.72,1,0,70,Normal,0.0,0
2025-03-05 12:12:00,48,74.33,47.21,61.44,1.31,0.77,0,0,287,Normal,0.0,0
2025-03-05 12:13:00,5,97.52,68.72,33.9,4.31,3.4,1,1,47,Normal,1.0,1
2025-03-05 12:14:00,21,81.91,23.31,55.3,1.53,2.48,1,0,240,Normal,0.0,0
2025-03-05 12:15:00,1,82.89,42.96,62.43,2.39,1.61,1,0,340,Normal,0.0,0
2025-03-05 12:16:00,31,87.87,32.29,79.0,1.15,0.75,2,0,270,Vibration Issue,0.0,1
2025-03-05 12:17:00,18,56.02,46.6,53.65,3.97,4.19,1,0,11,Normal,0.0,1
2025-03-05 12:18:00,21,81.38,62.53,35.22,1.51,4.75,0,0,322,Normal,0.0,0
2025-03-05 12:19:00,7,79.99,70.73,30.25,2.44,1.73,1,0,424,Normal,0.0,0
2025-03-05 12:20:00,1,88.43,50.97,66.13,2.0,4.44,1,0,247,Normal,0.0,0
2025-03-05 12:21:00,23,74.57,90.47,39.87,1.68,4.17,1,1,40,Normal,1.0,1
2025-03-05 12:22:00,27,70.99,50.78,53.48,1.82,0.68,1,0,93,Normal,0.0,0
2025-03-05 12:23:00,2,60.57,63.06,53.21,4.96,3.23,1,0,58,Normal,0.0,0
2025-03-05 12:24:00,34,73.41,45.21,62.9,1.45,2.8,1,0,165,Normal,0.0,0
2025-03-05 12:25:00,16,75.06,41.68,58.75,3.84,1.74,1,0,477,Normal,0.0,0
2025-03-05 12:26:00,40,74.56,32.6,57.76,1.56,3.37,1,0,150,Normal,0.0,0
2025-03-05 12:27:00,10,75.99,43.04,59.16,1.94,4.89,1,0,43,Normal,0.0,0
2025-03-05 12:28:00,20,84.07,40.61,76.18,2.09,3.59,0,0,491,Normal,0.0,0
2025-03-05 12:29:00,48,88.84,47.17,64.2,4.69,1.27,1,0,319,Normal,0.0,0
2025-03-05 12:30:00,37,88.51,35.52,62.34,2.63,3.41,1,0,232,Normal,0.0,0
2025-03-05 12:31:00,25,71.2,12.4,77.76,1.52,3.82,1,0,388,Normal,0.0,0
2025-03-05 12:32:00,4,89.87,34.19,32.36,2.28,2.42,1,0,337,Normal,0.0,0
2025-03-05 12:33:00,32,72.42,63.11,71.15,3.12,2.73,1,0,319,Normal,0.0,0
2025-03-05 12:34:00,45,67.89,54.67,62.84,1.57,1.64,0,0,221,Normal,0.0,0
2025-03-05 12:35:00,28,60.97,65.61,44.95,1.67,1.12,1,0,264,Normal,0.0,0
2025-03-05 12:36:00,40,79.39,44.89,52.62,4.34,4.95,1,0,438,Normal,0.0,0
2025-03-05 12:37:00,13,75.47,13.13,66.72,2.08,2.6,1,0,137,Normal,0.0,0
2025-03-05 12:38:00,5,62.5,36.4,37.55,1.98,4.57,1,0,151,Normal,0.0,0
2025-03-05 12:39:00,17,67.99,62.02,43.71,2.12,3.28,0,0,327,Normal,0.0,0
2025-03-05 12:40:00,47,90.14,36.63,73.8,1.32,3.02,1,1,9,Normal,1.0,1
2025-03-05 12:41:00,7,67.14,54.55,37.22,4.89,4.78,1,0,468,Normal,0.0,0
2025-03-05 12:42:00,10,77.9,55.94,33.56,1.87,1.36,1,0,390,Normal,0.0,0
2025-03-05 12:43:00,27,72.49,54.43,64.41,2.95,0.55,1,0,24,Normal,0.0,0
2025-03-05 12:44:00,35,72.92,44.19,75.24,1.34,4.91,1,0,127,Normal,0.0,0
2025-03-05 12:45:00,23,82.21,56.05,50.21,2.33,1.96,1,0,498,Normal,0.0,0
2025-03-05 12:46:00,16,89.15,50.51,44.75,3.08,1.45,0,0,93,Normal,0.0,0
2025-03-05 12:47:00,27,60.59,14.7,63.45,2.42,2.53,1,0,90,Normal,0.0,0
2025-03-05 12:48:00,15,77.05,32.6,52.08,3.34,2.99,1,0,214,Normal,0.0,0
2025-03-05 12:49:00,6,64.21,61.06,38.56,4.66,1.99,1,0,62,Normal,0.0,0
2025-03-05 12:50:00,42,79.1,42.23,33.99,3.96,0.61,2,0,53,Vibration Issue,0.0,1
2025-03-05 12:51:00,39,65.04,42.9,54.5,1.7,1.3,1,0,142,Normal,0.0,0
2025-03-05 12:52:00,24,88.41,49.48,44.32,4.05,0.54,2,0,152,Normal,0.0,1
2025-03-05 12:53:00,23,64.21,50.62,54.71,1.66,1.52,1,0,329,Normal,0.0,0
2025-03-05 12:54:00,5,64.16,35.55,76.29,1.92,4.19,1,0,398,Normal,0.0,0
2025-03-05 12:55:00,7,50.13,54.51,52.3,2.72,0.98,1,0,118,Normal,0.0,0
2025-03-05 12:56:00,22,79.54,39.76,65.1,1.96,4.42,1,0,461,Normal,0.0,0
2025-03-05 12:57:00,29,98.32,65.67,55.08,1.28,1.42,1,1,42,Normal,1.0,1
2025-03-05 12:58:00,31,65.05,34.83,73.59,1.85,1.53,1,0,336,Normal,0.0,0
2025-03-05 12:59:00,35,56.38,70.74,70.98,3.96,1.47,1,0,355,Normal,0.0,0
2025-03-05 13:00:00,34,85.29,61.31,69.9,4.28,1.54,1,0,171,Normal,0.0,0
2025-03-05 13:01:00,19,75.79,59.42,32.95,2.31,2.09,1,0,249,Normal,0.0,0
2025-03-05 13:02:00,34,59.78,56.55,75.62,4.88,1.82,2,0,272,Vibration Issue,0.0,1
2025-03-05 13:03:00,30,84.02,46.98,41.06,1.66,4.24,1,0,394,Normal,0.0,0
2025-03-05 13:04:00,19,87.71,48.49,39.38,1.78,3.0,1,0,142,Normal,0.0,0
2025-03-05 13:05:00,18,81.46,55.58,58.55,2.86,2.76,1,0,264,Normal,0.0,0
2025-03-05 13:06:00,1,73.83,53.86,69.85,2.19,2.42,1,0,496,Normal,0.0,0
2025-03-05 13:07:00,41,85.22,45.9,41.17,1.17,0.9,1,0,153,Normal,0.0,0
2025-03-05 13:08:00,16,60.7,37.67,45.71,1.14,0.8,0,0,139,Normal,0.0,0
2025-03-05 13:09:00,40,74.9,71.78,72.08,1.07,2.89,1,0,497,Normal,0.0,0
2025-03-05 13:10:00,28,70.33,25.62,74.39,1.29,1.4,1,0,186,Normal,0.0,0
2025-03-05 13:11:00,11,72.32,36.86,31.27,2.88,2.88,1,0,184,Normal,0.0,0
2025-03-05 13:12:00,48,73.77,52.07,31.24,2.25,3.04,1,0,119,Normal,0.0,0
2025-03-05 13:13:00,32,81.34,48.97,68.42,4.72,1.06,1,0,19,Normal,0.0,1
2025-03-05 13:14:00,26,77.51,45.54,30.22,3.32,3.74,1,0,348,Normal,0.0,0
2025-03-05 13:15:00,10,73.49,77.81,49.89,1.55,2.16,1,0,256,Normal,0.0,0
2025-03-05 13:16:00,23,93.89,58.26,72.62,2.55,0.99,1,1,47,Normal,1.0,1
2025-03-05 13:17:00,48,86.54,54.31,70.39,4.03,0.68,1,0,390,Normal,0.0,0
2025-03-05 13:18:00,45,79.13,22.35,50.94,1.18,2.27,1,0,84,Normal,0.0,0
2025-03-05 13:19:00,39,94.46,34.52,55.03,4.6,4.63,1,1,25,Normal,1.0,1
2025-03-05 13:20:00,33,71.96,58.63,76.45,2.64,3.22,1,0,202,Normal,0.0,0
2025-03-05 13:21:00,14,85.7,25.78,56.6,4.94,1.74,1,0,420,Normal,0.0,0
2025-03-05 13:22:00,9,97.06,31.82,46.48,2.15,3.91,1,1,47,Normal,1.0,1
2025-03-05 13:23:00,14,83.73,23.92,52.48,2.83,1.98,1,0,377,Normal,0.0,0
2025-03-05 13:24:00,36,66.03,45.63,56.61,2.4,0.73,1,0,329,Normal,0.0,0
2025-03-05 13:25:00,41,77.52,66.79,46.44,3.49,1.18,1,0,347,Normal,0.0,0
2025-03-05 13:26:00,2,84.56,38.11,49.83,3.1,1.2,1,0,344,Normal,0.0,0
2025-03-05 13:27:00,11,89.8,36.35,70.49,1.5,0.58,1,0,431,Normal,0.0,0
2025-03-05 13:28:00,14,76.12,38.23,73.67,2.24,4.68,1,0,351,Normal,0.0,0
2025-03-05 13:29:00,36,103.22,46.16,45.36,4.23,4.14,2,1,20,Normal,1.0,1
2025-03-05 13:30:00,35,65.75,30.25,37.4,3.6,2.64,1,0,417,Normal,0.0,0
2025-03-05 13:31:00,42,76.56,40.22,78.21,4.4,2.11,0,0,94,Normal,0.0,0
2025-03-05 13:32:00,25,81.23,59.66,65.47,1.98,3.58,1,0,127,Normal,0.0,0
2025-03-05 13:33:00,33,45.61,29.03,31.09,3.86,3.03,1,0,12,Normal,0.0,1
2025-03-05 13:34:00,9,84.42,65.76,52.39,1.18,0.88,1,0,483,Normal,0.0,0
2025-03-05 13:35:00,13,71.56,59.41,66.32,2.98,3.33,1,0,184,Normal,0.0,0
2025-03-05 13:36:00,43,82.24,37.37,31.44,2.53,3.43,2,0,400,Pressure Drop,0.0,1
2025-03-05 13:37:00,10,78.59,66.77,38.79,2.5,1.59,2,0,202,Normal,0.0,1
2025-03-05 13:38:00,33,73.36,32.89,60.03,1.41,1.52,2,0,481,Vibration Issue,0.0,1
2025-03-05 13:39:00,45,88.1,51.47,78.6,4.19,3.49,1,0,469,Normal,0.0,0
2025-03-05 13:40:00,9,80.96,51.99,45.78,2.9,1.74,1,0,383,Normal,0.0,0
2025-03-05 13:41:00,40,85.1,46.64,76.59,2.67,0.67,1,0,301,Normal,0.0,0
2025-03-05 13:42:00,13,79.18,35.22,60.7,2.48,2.54,1,0,152,Normal,0.0,0
2025-03-05 13:43:00,24,87.42,33.67,56.77,1.38,0.59,0,0,397,Normal,0.0,0
2025-03-05 13:44:00,40,85.8,46.88,74.6,1.9,4.56,1,0,79,Normal,0.0,0
