timestamp,machine_id,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required,data_quality,record_id
2025-03-05 07:41:00,9,76.62,63.95,53.21,3.13,1.88,1,0,129,Normal,0.0,0,good,62a05dc8-ae04-4abf-b0a9-fe9feaf53fbd
2025-03-05 07:42:00,13,82.69,65.31,52.04,4.95,1.0,1,0,344,Normal,0.0,0,good,d4c955e0-60a8-4c6f-8532-f514a7f0d103
2025-03-05 07:43:00,21,59.94,58.57,32.65,3.2,4.9,1,0,39,Normal,0.0,0,good,05749dfb-a7c3-45d2-9bda-eab5e6f4a96b
2025-03-05 07:44:00,28,73.75,67.55,40.53,1.8,3.59,1,0,19,Normal,0.0,1,good,33d37719-9032-4840-821c-c55b899c2f52
2025-03-05 07:45:00,44,79.5,66.61,50.91,4.09,4.73,1,0,38,Normal,0.0,0,good,2d07935f-3187-465b-b1e9-76c924c74823
2025-03-05 07:46:00,7,77.74,59.23,32.86,3.85,2.48,1,0,344,Normal,0.0,0,good,dcb56a84-2900-436a-bb34-97e7df51e25f
2025-03-05 07:47:00,31,84.79,18.36,51.86,2.58,4.73,1,0,421,Normal,0.0,0,good,cb5a3945-8fdc-40ca-a6e5-d9702595bcb4
2025-03-05 07:48:00,23,97.06,67.85,68.74,4.94,1.23,1,1,14,Normal,1.0,1,good,8367a8b6-06c5-424a-be02-4f73eb7ea32a
2025-03-05 07:49:00,13,92.07,65.64,56.33,4.78,0.98,1,1,4,Normal,1.0,1,good,117282d1-870b-4ec0-affa-e76d51e68ce3
2025-03-05 07:50:00,45,78.51,52.64,59.22,2.7,2.75,0,0,300,Normal,0.0,0,good,ef46b033-26c4-47f7-8501-639651f677fa
2025-03-05 07:51:00,36,81.88,43.72,36.0,2.59,4.17,1,0,117,Normal,0.0,0,good,3bc5f2f4-a7b2-40de-826f-eb568f09d3f6
2025-03-05 07:52:00,2,59.5,7.49,62.61,3.19,3.6,1,0,402,Normal,0.0,0,good,eca4acc0-5a4c-430a-8171-0a664176f481
2025-03-05 07:53:00,34,66.22,50.95,41.53,3.45,1.94,1,0,413,Normal,0.0,0,good,fe08f169-39cd-46c8-b56e-1bccebe95643
2025-03-05 07:54:00,5,76.84,32.36,75.23,3.44,4.58,2,0,81,Electrical Fault,0.0,1,good,22b8c979-0e15-4f42-85ee-09a835595af2
2025-03-05 07:55:00,2,79.75,56.42,34.44,4.49,2.89,0,0,239,Normal,0.0,0,good,bd1fee87-708a-43d7-8572-f47bb7758a91
2025-03-05 07:56:00,47,70.47,46.16,57.8,3.1,3.98,1,0,331,Normal,0.0,0,good,0c42e390-185d-4fdf-8fe8-409840ff778a
2025-03-05 07:57:00,34,79.38,78.7,74.14,3.7,3.75,1,0,381,Normal,0.0,0,good,7b2e9694-d93f-4d8e-be20-c0deb7c7651b
2025-03-05 07:58:00,2,77.57,51.99,65.36,1.46,1.32,1,0,178,Normal,0.0,0,good,561cc1bc-0031-444a-8d02-36625e84582a
2025-03-05 07:59:00,20,78.04,55.39,58.06,4.0,0.51,1,0,59,Normal,0.0,0,good,97ac3bb1-0737-49d9-b01f-a9621354f187
2025-03-05 08:00:00,8,72.45,56.73,55.62,4.91,4.46,1,0,94,Normal,0.0,0,good,c4417cb0-2820-4ec0-8805-91c5ef95d0cc
2025-03-05 08:01:00,23,97.62,73.91,62.39,3.73,4.55,1,1,18,Normal,1.0,1,good,4e337d9d-5ada-4ad3-a79d-210a117ad207
2025-03-05 08:02:00,37,72.94,64.51,30.47,3.08,3.66,1,0,291,Normal,0.0,0,good,c7873098-2af8-4266-b789-802acd373ee5
2025-03-05 08:03:00,16,83.4,43.57,76.44,3.02,1.05,1,0,125,Normal,0.0,0,good,2e44c172-c42c-41b7-8258-ad18d1e752b1
2025-03-05 08:04:00,22,75.95,46.84,65.24,1.69,1.38,2,0,196,Overheating,0.0,1,good,faed2dea-4074-4322-b3b5-adb689ee9cc3
2025-03-05 08:05:00,46,88.21,51.65,48.99,4.24,1.18,1,0,351,Normal,0.0,0,good,787e054d-4ac6-4336-95e1-f82debeb09e8
2025-03-05 08:06:00,8,78.91,46.01,74.01,1.73,4.18,1,0,116,Normal,0.0,0,good,1f5d7058-3739-4019-ac49-fe82bdea5740
2025-03-05 08:07:00,43,86.66,46.36,65.77,1.7,3.76,1,0,302,Normal,0.0,0,good,c7aad0e7-47e8-4f7b-92a4-4d25b3e21aab
2025-03-05 08:08:00,43,74.57,69.21,53.75,1.93,0.51,2,0,132,Normal,0.0,1,good,df42bfbc-b6e3-4ff2-9bca-b24cebeef143
2025-03-05 08:09:00,26,75.44,38.21,45.16,4.42,4.33,1,0,106,Normal,0.0,0,good,c1b79fbc-32b1-4884-8d53-ff85edcb48d9
2025-03-05 08:10:00,40,65.64,47.91,52.61,2.41,1.91,1,0,474,Normal,0.0,0,good,1e1bbae2-16a8-4cc4-aca5-5335afaef328
2025-03-05 08:11:00,23,84.39,68.38,74.83,2.34,1.42,1,0,235,Normal,0.0,0,good,36f25971-158b-48b4-b79c-244f0423b33c
2025-03-05 08:12:00,16,65.71,42.32,59.91,4.05,3.85,1,0,481,Normal,0.0,0,good,54b80717-29ad-4937-97bc-443ac65a55ff
2025-03-05 08:13:00,21,60.04,47.9,41.25,4.83,1.41,1,0,369,Normal,0.0,0,good,75faecea-54b6-493d-976a-b18cafbf0ca0
2025-03-05 08:14:00,40,77.84,41.12,76.12,2.21,3.74,1,0,261,Normal,0.0,0,good,218847a3-da3f-46b5-badb-70b4d4a0913e
2025-03-05 08:15:00,29,69.82,27.28,48.44,4.01,0.93,1,0,75,Normal,0.0,0,good,522e9738-ea66-42b9-8ff5-690e559ba773
2025-03-05 08:16:00,20,74.51,25.08,64.59,3.23,2.79,1,0,112,Normal,0.0,0,good,d5a79bc3-f2fb-47d0-b209-8d6688d4b4a4
2025-03-05 08:17:00,12,76.99,39.62,65.19,2.36,2.15,2,0,322,Overheating,0.0,1,good,bd521181-a194-4e70-b438-9aeeb53a1387
2025-03-05 08:18:00,37,75.69,37.43,70.49,2.68,3.2,1,0,83,Normal,0.0,0,good,66439a97-8363-457c-bdab-9803def6eb85
2025-03-05 08:19:00,26,71.25,53.17,46.3,1.43,2.8,2,0,54,Pressure Drop,0.0,1,good,c47ff7ed-2ced-4b59-bd19-c88a2294d6ed
2025-03-05 08:20:00,3,65.48,22.06,42.95,3.34,4.87,1,0,163,Normal,0.0,0,good,bdc80531-8ca6-434b-98cd-c5f3ab3ab1f9
2025-03-05 08:21:00,18,85.89,50.77,39.27,1.86,0.87,1,0,73,Normal,0.0,0,good,fea3eef3-ab30-404c-8eb3-6fe256608a16
2025-03-05 08:22:00,1,75.11,60.08,56.13,2.68,2.32,1,0,129,Normal,0.0,0,good,87e06bfe-0bca-4b51-aa6a-3971dc73ecb4
2025-03-05 08:23:00,19,85.74,44.1,68.15,4.78,4.66,1,0,213,Normal,0.0,0,good,a0439f96-b340-4a58-bbd6-c815af62a9df
2025-03-05 08:24:00,13,73.06,75.36,33.54,3.29,3.0,1,0,142,Normal,0.0,0,good,bc92fdc6-629f-400c-ac2f-0d5d3590c5ca
2025-03-05 08:25:00,43,69.78,26.46,32.65,1.07,1.0,1,0,203,Normal,0.0,0,good,00f8dacd-6f21-47bc-9440-671817a94a0b
2025-03-05 08:26:00,33,54.68,62.92,49.25,1.65,3.96,2,0,35,Vibration Issue,0.0,1,good,a4923a57-8874-487c-804a-03f3603b8a13
2025-03-05 08:27:00,30,62.9,42.36,69.88,2.33,4.06,0,0,65,Normal,0.0,0,good,f8465ab6-6a00-47e2-93e4-e80737aa94ff
2025-03-05 08:28:00,22,72.61,61.29,47.16,3.69,1.48,1,0,58,Normal,0.0,0,good,94e8b69f-6392-46c1-b648-0a5a1a4bea07
2025-03-05 08:29:00,27,85.55,33.0,39.98,2.67,1.84,2,0,380,Pressure Drop,0.0,1,good,b6a38f5e-651d-454b-9e15-5ce0b02b6e83
2025-03-05 08:30:00,50,69.34,45.36,77.65,2.48,3.55,1,0,433,Normal,0.0,0,good,5baf40d1-868e-4748-825e-ea7d0fdf7acc
2025-03-05 08:31:00,13,58.5,57.4,72.54,4.83,4.13,1,0,84,Normal,0.0,0,good,231b9e35-851e-4f4d-a700-9c18009039b1
2025-03-05 08:32:00,8,68.29,54.96,32.18,3.07,2.79,1,0,87,Normal,0.0,0,good,258e3d2d-b931-4b6d-9d43-a06f950dc7f4
2025-03-05 08:33:00,50,72.96,54.19,58.03,2.64,2.53,1,0,333,Normal,0.0,0,good,a5efe87b-24d3-44bd-9aa5-7d65faa0a634
2025-03-05 08:34:00,2,74.78,34.26,62.18,2.22,0.64,1,0,250,Normal,0.0,0,good,153b7efd-32a3-4f6c-beb6-92e6c07de590
2025-03-05 08:35:00,19,77.72,30.29,62.11,2.23,1.07,1,0,191,Normal,0.0,0,good,2af5d90a-8d24-405f-8bf3-cd9605ee47b8
2025-03-05 08:36:00,24,73.57,47.8,44.6,3.51,3.38,2,0,436,Normal,0.0,1,good,8019e531-952b-44a4-ba34-2c36034b0cfb
2025-03-05 08:37:00,5,60.97,56.25,31.12,1.3,0.91,1,0,154,Normal,0.0,0,good,5c3ee4c1-d0a8-4f3e-aaae-bd145e04d368
2025-03-05 08:38:00,8,51.35,41.81,63.74,4.9,0.54,1,0,357,Normal,0.0,0,good,6da65a78-da30-4b5d-b626-bf822d0f245b
2025-03-05 08:39:00,20,82.87,43.28,41.79,4.34,4.46,2,0,161,Vibration Issue,0.0,1,good,78d5f641-6f6d-4d4a-b182-dd5dafe42779
2025-03-05 08:40:00,35,87.97,48.65,38.95,2.14,2.42,1,0,306,Normal,0.0,0,good,e3b6d2ed-3ba9-4d5d-9b78-d8c0c669f5b5
2025-03-05 08:41:00,2,65.06,69.84,43.9,1.97,4.48,1,0,143,Normal,0.0,0,good,5201c29b-b91a-4d75-8e01-26704e880379
2025-03-05 08:42:00,6,62.88,55.33,58.15,4.95,3.0,2,0,312,Vibration Issue,0.0,1,good,706e4e2a-40c5-4a28-9fc8-8dcc8d94343e
2025-03-05 08:43:00,16,86.07,55.8,62.41,1.44,1.15,1,0,130,Normal,0.0,0,good,6a45fa42-02be-48f9-ac47-125b7c9e2ce4
2025-03-05 08:44:00,47,64.0,48.49,67.48,4.06,4.21,2,0,400,Vibration Issue,0.0,1,good,079da3d4-b6e8-4d11-8a94-631abf9bae13
2025-03-05 08:45:00,36,76.63,58.12,39.06,4.97,2.76,1,0,450,Normal,0.0,0,good,49fe1a92-95cc-4978-8595-c5e198e05cf2
2025-03-05 08:46:00,2,71.0,29.66,34.18,1.95,0.75,1,0,203,Normal,0.0,0,good,0e61492d-eca0-4a47-83c5-ca58e65df555
2025-03-05 08:47:00,14,37.18,27.44,54.84,2.69,2.85,1,0,474,Normal,0.0,0,good,718677fa-60ab-4bac-9f99-ecb47ddbf2bd
2025-03-05 08:48:00,38,69.84,54.87,37.58,1.46,3.97,0,0,209,Normal,0.0,0,good,115f961b-25d6-4e7b-a248-0acf5d6b3743
2025-03-05 08:49:00,26,69.85,47.58,35.4,3.06,1.63,1,0,437,Normal,0.0,0,good,07d2b8ba-3d0e-4e22-b77e-1615b87a8fa1
2025-03-05 08:50:00,20,66.85,69.65,39.45,2.8,2.15,1,0,18,Normal,0.0,1,good,537e7668-e22a-4f2c-a8a0-6d456177a956
2025-03-05 08:51:00,29,81.4,60.54,54.29,1.79,4.05,1,0,206,Normal,0.0,0,good,62d06bf7-5ff1-4310-8973-6a08f200f2f7
2025-03-05 08:52:00,4,70.07,24.33,61.01,3.0,4.81,1,0,52,Normal,0.0,0,good,3133ecda-2287-4e33-a75c-b0f102fd5902
2025-03-05 08:53:00,20,83.95,63.92,56.34,2.03,3.84,1,0,176,Normal,0.0,0,good,b9cc090d-9c9c-4d94-9b2a-4db95fe9725f
2025-03-05 08:54:00,24,69.86,43.88,75.17,1.55,0.54,2,0,177,Pressure Drop,0.0,1,good,4d82c94a-1c59-4293-9b9a-e9e530ec7653
2025-03-05 08:55:00,1,73.18,63.39,35.29,3.34,3.06,1,0,37,Normal,0.0,0,good,9c9c437f-c178-493d-9305-b730e0f6281a
2025-03-05 08:56:00,25,65.97,41.25,46.1,2.95,2.45,1,0,431,Normal,0.0,0,good,1e756895-fe3f-4156-a757-3678567240db
2025-03-05 08:57:00,14,82.43,56.0,48.27,4.61,2.42,1,0,76,Normal,0.0,0,good,e9b200ba-4fb4-4d83-bd78-b7800924af9b
2025-03-05 08:58:00,35,63.42,30.66,47.6,3.43,4.81,1,0,157,Normal,0.0,0,good,379fdae9-851e-4133-8b01-4b3275202f33
2025-03-05 08:59:00,21,73.42,26.88,32.85,2.52,4.03,1,0,404,Normal,0.0,0,good,2225d0df-a664-4e42-913e-faea6b8e80f5
2025-03-05 09:00:00,36,74.4,48.91,31.41,4.49,3.77,1,0,237,Normal,0.0,0,good,3de84fe1-f13d-4b4f-afc6-ef0d08320861
2025-03-05 09:01:00,23,90.32,63.84,53.05,2.89,0.67,1,1,14,Normal,1.0,1,good,5388ff39-a796-4093-94ea-5c79368b67f7
2025-03-05 09:02:00,46,73.65,26.58,48.05,1.13,1.81,1,0,311,Normal,0.0,0,good,bfc23818-590a-497b-8479-62fb311b4f69
2025-03-05 09:03:00,20,71.24,44.38,36.18,1.77,1.77,1,0,283,Normal,0.0,0,good,1dadea79-2d53-4948-bb88-b9092f0cb635
2025-03-05 09:04:00,26,99.7,45.9,62.04,1.39,2.26,1,1,41,Normal,1.0,1,good,3490caf2-4004-4a23-87ac-dcd4630a1c92
2025-03-05 09:05:00,27,84.35,56.45,44.73,2.8,0.82,2,0,303,Normal,0.0,1,good,7a65c52a-65af-4c9c-836c-310eb8dae1ce
2025-03-05 09:06:00,41,77.46,32.09,48.14,4.12,4.22,1,0,427,Normal,0.0,0,good,a85eb91a-5f26-4ac6-b127-0c688b7917b1
2025-03-05 09:07:00,14,87.52,51.83,49.78,1.28,2.92,1,0,475,Normal,0.0,0,good,5e2c809b-894c-426f-b8d7-2d3bb93ac2fe
2025-03-05 09:08:00,36,78.31,37.94,77.16,3.37,2.21,1,0,211,Normal,0.0,0,good,29d12903-b868-4693-9009-625e57ee4d44
2025-03-05 09:09:00,4,63.9,69.33,69.67,4.17,0.58,0,0,327,Normal,0.0,0,good,2c671d4b-fe0e-4ca2-afb7-a20983f49aee
2025-03-05 09:10:00,26,79.28,63.41,64.62,1.62,4.44,1,0,363,Normal,0.0,0,good,2784ccca-1ef6-4e36-a642-135d202948d3
2025-03-05 09:11:00,44,70.71,70.82,32.76,1.03,3.75,2,0,469,Vibration Issue,0.0,1,good,28ec5aa7-efaa-4545-a11a-1834f09bc040
2025-03-05 09:12:00,40,61.44,85.72,79.97,2.34,1.5,1,1,47,Normal,1.0,1,good,04a92b7c-47ac-4f8b-af58-4fc7cd10a89c
2025-03-05 09:13:00,16,70.88,69.35,43.6,4.66,0.52,1,0,469,Normal,0.0,0,good,3a96e5e9-ebef-4419-a834-b79af4ddbd89
2025-03-05 09:14:00,43,91.63,71.73,72.42,1.93,1.9,1,1,9,Normal,1.0,1,good,6b6471ff-9a7a-4aff-ac25-736327ac5ced
2025-03-05 09:15:00,39,78.71,64.49,38.6,3.69,3.86,1,0,111,Normal,0.0,0,good,c189db7b-72e5-4b53-8060-34eed05406a5
2025-03-05 09:16:00,20,67.14,54.54,40.55,1.98,3.74,2,0,192,Normal,0.0,1,good,9dc51d65-6445-489c-9b32-8547ec61bad2
2025-03-05 09:17:00,46,79.71,40.92,78.33,4.19,1.28,1,0,37,Normal,0.0,0,good,8a043ea3-0964-4093-bdf2-9bed8f50c974
2025-03-05 09:18:00,24,70.57,27.75,72.08,2.57,2.51,1,0,73,Normal,0.0,0,good,a13ca85b-e90d-4b1b-bf8b-9adb3b5f191a
2025-03-05 09:19:00,10,81.31,41.69,75.69,1.32,0.66,1,0,54,Normal,0.0,0,good,377815f1-faaf-4bd7-aa35-1885cb9dfb1d
2025-03-05 09:20:00,2,72.71,49.02,71.18,3.44,4.2,1,0,356,Normal,0.0,0,good,fad3fd7e-4383-40b3-af40-ade5000a2b28
2025-03-05 09:21:00,45,64.37,64.76,60.24,1.94,4.54,1,0,499,Normal,0.0,0,good,0505e094-fd60-4681-8062-97e74a2f7734
2025-03-05 09:22:00,9,73.66,45.7,78.12,1.44,3.76,0,0,189,Normal,0.0,0,good,6283056b-f63a-42dd-b462-f7d03f4008d1
2025-03-05 09:23:00,18,75.24,39.16,74.89,4.1,1.78,1,0,221,Normal,0.0,0,good,39d8f5aa-6b4a-4d91-99b6-ff4f16716d1c
2025-03-05 09:24:00,42,89.76,64.09,70.03,3.74,1.33,2,0,20,Pressure Drop,0.0,1,good,cd45b7fa-a566-4da2-98bb-3834b03d5087
2025-03-05 09:25:00,46,72.21,20.27,79.22,3.56,3.24,1,0,478,Normal,0.0,0,good,99e21438-78a7-465f-a402-c353090ac90d
2025-03-05 09:26:00,30,82.28,35.17,56.18,2.2,4.52,1,0,407,Normal,0.0,0,good,b058731c-1046-4b82-a0c5-9e49d745122d
2025-03-05 09:27:00,3,69.84,72.02,49.27,4.94,3.39,1,0,126,Normal,0.0,0,good,1403bda1-01d8-425b-9723-ec68b38f6671
2025-03-05 09:28:00,29,76.08,41.35,37.97,1.35,3.57,0,0,422,Normal,0.0,0,good,5bd0926e-1c74-4776-8474-db0502050243
2025-03-05 09:29:00,7,79.16,64.77,53.68,2.6,2.87,2,0,280,Overheating,0.0,1,good,936d9463-3eb8-4ca0-bf5d-60f8bb5bd4a5
2025-03-05 09:30:00,25,61.75,36.79,35.72,3.28,3.88,1,0,414,Normal,0.0,0,good,a4bc3c95-c796-4f4f-b878-de07552d65cd
2025-03-05 09:31:00,24,87.75,54.46,31.83,2.1,3.61,1,0,456,Normal,0.0,0,good,d89b6b6a-c98a-4861-bb2f-24d0ce488f57
2025-03-05 09:32:00,43,84.88,69.56,56.64,3.13,3.07,2,0,258,Vibration Issue,0.0,1,good,332ffd93-3249-4f1c-9a03-7bc86ea983f8
2025-03-05 09:33:00,6,70.57,23.15,35.99,3.24,3.92,1,0,429,Normal,0.0,0,good,ee4b3563-d238-4234-b8a1-8c3494113444
2025-03-05 09:34:00,15,77.97,56.8,61.5,2.63,0.92,1,0,156,Normal,0.0,0,good,b337dc83-10a7-4cf3-b225-d3de1df77a20
2025-03-05 09:35:00,15,72.33,52.82,35.53,2.63,4.66,1,0,229,Normal,0.0,0,good,b9c62cec-7d4c-4621-9946-3be6403a0681
2025-03-05 09:36:00,40,83.6,40.44,52.89,2.46,4.24,1,0,19,Normal,0.0,1,good,e0677a0d-091f-47f4-9f49-146c7ce4aeab
2025-03-05 09:37:00,27,68.78,24.55,77.84,1.6,4.59,0,0,272,Normal,0.0,0,good,41f1dbe7-d6f1-4e04-8f60-c3fb1315da76
2025-03-05 09:38:00,21,66.96,38.92,53.35,4.0,4.66,1,0,310,Normal,0.0,0,good,9909c636-a3a7-4f52-af15-7ef4ad30f617
2025-03-05 09:39:00,45,90.68,77.69,40.92,3.14,3.03,1,1,43,Normal,1.0,1,good,df1e3cef-928c-45dd-b140-7a6f25048573
2025-03-05 09:40:00,32,73.19,72.84,42.24,3.41,2.27,1,0,378,Normal,0.0,0,good,c98ff073-c5c5-4210-bd8f-e67a0e4054b5
2025-03-05 09:41:00,32,68.58,38.02,64.63,1.98,3.92,0,0,104,Normal,0.0,0,good,b1cf0d17-cbdb-4c67-ba18-a8fb8b002d5b
2025-03-05 09:42:00,12,71.48,53.99,79.07,1.72,2.21,2,0,101,Overheating,0.0,1,good,5b7c2428-b6d3-4535-ac21-bbfec23e7fff
2025-03-05 09:43:00,44,64.92,56.12,47.29,4.63,3.41,2,0,154,Pressure Drop,0.0,1,good,42e492be-6427-4bf3-ab77-ff8ccc877422
2025-03-05 09:44:00,9,77.93,56.73,41.15,4.97,1.34,1,0,389,Normal,0.0,0,good,aaa63f41-35ca-4bcb-a8af-5d12dd93eef2
2025-03-05 09:45:00,20,77.71,64.27,75.57,2.49,1.29,1,0,88,Normal,0.0,0,good,0c7e9e04-b0c7-4c56-9c51-02db5eb5f2ac
2025-03-05 09:46:00,49,62.2,49.5,70.42,2.54,0.91,1,0,57,Normal,0.0,0,good,a997a2fe-810e-435e-875e-3e763985345b
2025-03-05 09:47:00,15,85.93,44.75,51.75,3.4,1.44,1,0,48,Normal,0.0,0,good,b7068cf6-0caf-451c-9de4-8c3f8433b974
2025-03-05 09:48:00,13,81.65,66.98,58.56,3.21,2.49,1,0,278,Normal,0.0,0,good,cba4786c-2fff-4940-b699-df1603b2cd42
2025-03-05 09:49:00,46,74.87,42.91,53.94,1.9,4.69,1,0,44,Normal,0.0,0,good,c82d09f9-13ab-4c63-ae4b-6be5c57cf254
2025-03-05 09:50:00,8,71.12,51.66,54.0,4.43,3.21,2,0,36,Pressure Drop,0.0,1,good,6cca9498-78d1-42de-a51a-94965a61ec25
2025-03-05 09:51:00,21,75.29,54.78,48.38,2.42,4.3,2,0,151,Electrical Fault,0.0,1,good,b0887737-bb56-4d14-bfc2-a226409b6180
2025-03-05 09:52:00,45,91.81,52.05,64.32,2.11,2.22,1,1,7,Normal,1.0,1,good,91b69f3d-0050-4b38-adde-9731e7698e18
2025-03-05 09:53:00,25,66.49,75.05,63.99,1.63,1.2,1,0,77,Normal,0.0,0,good,fc31f922-4f4a-488e-b12e-3b349dd41737
2025-03-05 09:54:00,35,88.95,67.11,54.64,1.59,4.01,1,0,10,Normal,0.0,1,good,088e6f7f-1d56-49e6-8c10-de19902cb34b
2025-03-05 09:55:00,40,79.84,45.26,51.96,2.16,4.86,1,0,404,Normal,0.0,0,good,e3e05765-dbe3-428b-ba60-e562f1ad4325
2025-03-05 09:56:00,30,89.42,57.54,65.52,3.71,2.89,0,0,20,Normal,0.0,0,good,ad60e944-1701-432a-98ce-2f93823243ce
2025-03-05 09:57:00,31,85.62,38.2,35.49,2.11,4.86,2,0,131,Pressure Drop,0.0,1,good,358e2632-481d-4d8b-a550-afd757c9e3b3
2025-03-05 09:58:00,6,56.71,69.66,57.11,3.92,4.85,1,0,55,Normal,0.0,0,good,30616a9e-b7e6-4b9f-bdef-28032a55f227
2025-03-05 09:59:00,11,76.05,89.83,42.67,3.29,3.0,1,1,16,Normal,1.0,1,good,e31ccf73-70b7-455b-be3d-7181e71fb54c
2025-03-05 10:00:00,42,75.58,30.59,60.69,1.65,2.25,1,0,335,Normal,0.0,0,good,4ebb41cc-201a-45d7-8e83-90790bfb4d7d
2025-03-05 10:01:00,8,86.77,63.55,75.23,2.54,4.78,1,0,57,Normal,0.0,0,good,0b40ff22-09d1-493e-9811-ca26dd165a5d
2025-03-05 10:02:00,8,80.26,67.27,73.46,1.57,2.66,1,0,299,Normal,0.0,0,good,dd70612b-2ec5-4f6e-a2b6-d965ae176604
2025-03-05 10:03:00,39,59.2,55.72,56.47,1.72,3.63,1,0,474,Normal,0.0,0,good,9539fcd4-6c0b-46d9-ae14-02ed146945ce
2025-03-05 10:04:00,12,67.96,65.34,31.79,1.37,3.62,1,0,125,Normal,0.0,0,good,fdb13e9d-4c42-439a-ac33-ec64a0586826
2025-03-05 10:05:00,3,85.36,49.48,62.05,3.45,1.01,1,0,480,Normal,0.0,0,good,3757596e-0ef7-4bd7-93b1-393308637b34
2025-03-05 10:06:00,43,91.53,85.0,41.53,4.35,2.76,0,1,25,Normal,1.0,1,good,da46ec73-035c-46e4-b81c-7073ec86b6d0
2025-03-05 10:07:00,45,82.61,31.55,49.52,3.74,2.63,1,0,282,Normal,0.0,0,good,af12906f-b119-4e0b-8e51-1dabc87078d4
2025-03-05 10:08:00,16,80.68,38.86,73.78,3.52,1.52,1,0,253,Normal,0.0,0,good,4f00a3da-20c6-4f40-a4db-966904258868
2025-03-05 10:09:00,41,76.08,40.74,52.77,3.1,1.34,1,0,219,Normal,0.0,0,good,a3215718-9c6d-4e00-9bc8-523ce341d496
2025-03-05 10:10:00,27,91.24,52.34,79.34,4.77,1.96,1,1,24,Normal,1.0,1,good,706beed6-a420-47af-894a-114d45618360
2025-03-05 10:11:00,16,92.04,51.38,74.75,1.33,0.67,1,1,24,Normal,1.0,1,good,8b3f8ec3-601c-4a4f-9dfc-43a03f04181c
2025-03-05 10:12:00,5,66.24,44.87,30.76,1.25,0.61,1,0,149,Normal,0.0,0,good,9cd27f7c-b070-48d8-a665-5b3cbaa07537
2025-03-05 10:13:00,40,80.14,58.1,55.98,3.06,2.88,1,0,76,Normal,0.0,0,good,4d3ee7af-f1e6-4220-9400-2163aaccf830
2025-03-05 10:14:00,12,89.11,37.16,45.56,2.2,4.68,1,0,193,Normal,0.0,0,good,8dd74ce1-ba2e-4128-bd97-228fbf6d575f
2025-03-05 10:15:00,3,63.37,72.69,69.87,3.31,2.28,1,0,484,Normal,0.0,0,good,3785fb61-ff4c-443c-b3fd-b269a69fa1e3
2025-03-05 10:16:00,35,78.46,30.8,37.4,4.55,3.17,1,0,480,Normal,0.0,0,good,f32cc3ed-5729-4999-9936-690e31b82e1e
2025-03-05 10:17:00,45,57.12,27.05,53.57,3.8,0.63,1,0,215,Normal,0.0,0,good,c2dd0a20-0208-4ccf-90b2-d630c86b81ae
2025-03-05 10:18:00,3,93.29,34.83,41.48,1.16,4.45,1,1,35,Normal,1.0,1,good,429bb0d9-58d7-46ab-9752-e5a511da1e24
2025-03-05 10:19:00,31,83.55,44.04,49.26,4.96,1.44,1,0,209,Normal,0.0,0,good,3a0dd1f4-15dc-47c4-8a9b-fa4d9f46c4fd
2025-03-05 10:20:00,24,56.7,95.73,69.79,3.28,2.15,1,1,41,Normal,1.0,1,good,b3e0ca0a-afd8-4f28-ad4e-a63489acfdd8
2025-03-05 10:21:00,41,73.07,41.65,62.23,1.03,1.65,0,0,116,Normal,0.0,0,good,5f83c183-b06a-4b40-b5cd-f204cc124f42
2025-03-05 10:22:00,29,75.67,55.57,32.5,1.96,2.36,0,0,165,Normal,0.0,0,good,08bf4681-aece-4ae0-b81a-ab50bae259ec
2025-03-05 10:23:00,33,76.89,47.98,36.63,1.44,1.46,0,0,235,Normal,0.0,0,good,630ab718-0946-408b-9f2f-3a997dd383b4
2025-03-05 10:24:00,38,70.79,52.63,65.38,4.57,4.74,1,0,57,Normal,0.0,0,good,d0eef284-3c96-45c4-bd0b-e1b95b9fc756
2025-03-05 10:25:00,16,63.4,50.63,58.82,3.84,2.86,1,0,334,Normal,0.0,0,good,2a0d328b-b10e-492d-b369-0f12ab20e143
2025-03-05 10:26:00,33,95.88,47.07,52.98,1.66,3.14,1,1,42,Normal,1.0,1,good,2e63aa0c-98a0-45d8-8e61-13685e57bce6
2025-03-05 10:27:00,10,70.79,44.33,65.38,1.69,0.9,1,0,325,Normal,0.0,0,good,fc034cb3-a57c-4100-96f3-dfdeaa1ba571
2025-03-05 10:28:00,30,82.7,54.11,31.05,3.52,0.89,1,0,170,Normal,0.0,0,good,1a9cfd96-e648-4f49-84ca-0c41e459ac45
2025-03-05 10:29:00,34,62.26,29.18,57.31,3.49,2.52,1,0,69,Normal,0.0,0,good,02a91900-9dea-44e1-b21c-e54a5a683354
2025-03-05 10:30:00,35,67.81,33.42,62.11,1.79,4.11,1,0,334,Normal,0.0,0,good,5ad1a348-8f70-4a07-ab74-7bdafae5d946
2025-03-05 10:31:00,7,66.09,27.19,56.16,2.15,4.55,1,0,352,Normal,0.0,0,good,508a167a-4cb5-4d6f-b19b-396f9d76bac0
2025-03-05 10:32:00,6,94.37,56.69,51.31,4.56,2.65,1,1,5,Normal,1.0,1,good,f0b451bb-2d99-4184-ab8f-5d4128330a62
